"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.24175200000E+008, -1.55104979718E+002, +0.00000000000E+000
+6.25674900000E+008, -1.61227091199E+002, +0.00000000000E+000
+6.27174600000E+008, -1.67362396863E+002, +0.00000000000E+000
+6.28674300000E+008, -1.73504596614E+002, +0.00000000000E+000
+6.30174000000E+008, -1.79651495012E+002, +0.00000000000E+000
+6.31673700000E+008, +1.74194523208E+002, +0.00000000000E+000
+6.33173400000E+008, +1.68033989106E+002, +0.00000000000E+000
+6.34673100000E+008, +1.61865215033E+002, +0.00000000000E+000
+6.36172800000E+008, +1.55684291968E+002, +0.00000000000E+000
+6.37672500000E+008, +1.49522350905E+002, +0.00000000000E+000
+6.39172200000E+008, +1.43371519393E+002, +0.00000000000E+000
+6.40671900000E+008, +1.37235910275E+002, +0.00000000000E+000
+6.42171600000E+008, +1.31105473815E+002, +0.00000000000E+000
+6.43671300000E+008, +1.24994060012E+002, +0.00000000000E+000
+6.45171000000E+008, +1.18863671229E+002, +0.00000000000E+000
+6.46670700000E+008, +1.12718578114E+002, +0.00000000000E+000
+6.48170400000E+008, +1.06545726720E+002, +0.00000000000E+000
+6.49670100000E+008, +1.00338757211E+002, +0.00000000000E+000
+6.51169800000E+008, +9.41106825393E+001, +0.00000000000E+000
+6.52669500000E+008, +8.78530030681E+001, +0.00000000000E+000
+6.54169200000E+008, +8.15434758635E+001, +0.00000000000E+000
+6.55668900000E+008, +7.52183108673E+001, +0.00000000000E+000
+6.57168600000E+008, +6.88023042995E+001, +0.00000000000E+000
+6.58668300000E+008, +6.23620523283E+001, +0.00000000000E+000
+6.60168000000E+008, +5.61603458102E+001, +0.00000000000E+000
+6.61667700000E+008, +5.01710987431E+001, +0.00000000000E+000
+6.63167400000E+008, +4.40259100220E+001, +0.00000000000E+000
+6.64667100000E+008, +3.77381381634E+001, +0.00000000000E+000
+6.66166800000E+008, +3.14416532755E+001, +0.00000000000E+000
+6.67666500000E+008, +2.51148494881E+001, +0.00000000000E+000
+6.69166200000E+008, +1.88051291049E+001, +0.00000000000E+000
+6.70665900000E+008, +1.24924975528E+001, +0.00000000000E+000
+6.72165600000E+008, +6.18562647026E+000, +0.00000000000E+000
+6.73665300000E+008, -1.07351995961E-001, +0.00000000000E+000
+6.75165000000E+008, -6.40206073607E+000, +0.00000000000E+000
+6.76664700000E+008, -1.27002229543E+001, +0.00000000000E+000
+6.78164400000E+008, -1.89856222746E+001, +0.00000000000E+000
+6.79664100000E+008, -2.52672056092E+001, +0.00000000000E+000
+6.81163800000E+008, -3.15520256098E+001, +0.00000000000E+000
+6.82663500000E+008, -3.78178712291E+001, +0.00000000000E+000
+6.84163200000E+008, -4.40833163322E+001, +0.00000000000E+000
+6.85662900000E+008, -5.03574801446E+001, +0.00000000000E+000
+6.87162600000E+008, -5.66200129480E+001, +0.00000000000E+000
+6.88662300000E+008, -6.28775649924E+001, +0.00000000000E+000
+6.90162000000E+008, -6.91284811879E+001, +0.00000000000E+000
+6.91661700000E+008, -7.53894147243E+001, +0.00000000000E+000
+6.93161400000E+008, -8.16479214289E+001, +0.00000000000E+000
+6.94661100000E+008, -8.78898077793E+001, +0.00000000000E+000
+6.96160800000E+008, -9.41323328312E+001, +0.00000000000E+000
+6.97660500000E+008, -1.00369644094E+002, +0.00000000000E+000
+6.99160200000E+008, -1.06602816173E+002, +0.00000000000E+000
+7.00659900000E+008, -1.12844686255E+002, +0.00000000000E+000
+7.02159600000E+008, -1.19073608090E+002, +0.00000000000E+000
+7.03659300000E+008, -1.25321459260E+002, +0.00000000000E+000
+7.05159000000E+008, -1.31554883688E+002, +0.00000000000E+000
+7.06658700000E+008, -1.37811964845E+002, +0.00000000000E+000
+7.08158400000E+008, -1.44054583737E+002, +0.00000000000E+000
+7.09658100000E+008, -1.50314205398E+002, +0.00000000000E+000
+7.11157800000E+008, -1.56561007763E+002, +0.00000000000E+000
+7.12657500000E+008, -1.62834053895E+002, +0.00000000000E+000
+7.14157200000E+008, -1.69102168394E+002, +0.00000000000E+000
+7.15656900000E+008, -1.75386078971E+002, +0.00000000000E+000
+7.17156600000E+008, +1.78329462521E+002, +0.00000000000E+000
+7.18656300000E+008, +1.72030225516E+002, +0.00000000000E+000
+7.20156000000E+008, +1.65730164748E+002, +0.00000000000E+000
+7.21655700000E+008, +1.59415243463E+002, +0.00000000000E+000
+7.23155400000E+008, +1.53087635548E+002, +0.00000000000E+000
+7.24655100000E+008, +1.46761607133E+002, +0.00000000000E+000
+7.26154800000E+008, +1.40616927818E+002, +0.00000000000E+000
+7.27654500000E+008, +1.34082539093E+002, +0.00000000000E+000
+7.29154200000E+008, +1.27739665596E+002, +0.00000000000E+000
+7.30653900000E+008, +1.21387949908E+002, +0.00000000000E+000
+7.32153600000E+008, +1.15026914350E+002, +0.00000000000E+000
+7.33653300000E+008, +1.08656905549E+002, +0.00000000000E+000
+7.35153000000E+008, +1.02272044538E+002, +0.00000000000E+000
+7.36652700000E+008, +9.58829225814E+001, +0.00000000000E+000
+7.38152400000E+008, +8.94885521423E+001, +0.00000000000E+000
+7.39652100000E+008, +8.30925541150E+001, +0.00000000000E+000
+7.41151800000E+008, +7.66996621627E+001, +0.00000000000E+000
+7.42651500000E+008, +7.02955944286E+001, +0.00000000000E+000
+7.44151200000E+008, +6.38850755054E+001, +0.00000000000E+000
+7.45650900000E+008, +5.74658074741E+001, +0.00000000000E+000
+7.47150600000E+008, +5.10210569742E+001, +0.00000000000E+000
+7.48650300000E+008, +4.46743162955E+001, +0.00000000000E+000
+7.50150000000E+008, +3.82051027664E+001, +0.00000000000E+000
+7.51649700000E+008, +3.17847501924E+001, +0.00000000000E+000
+7.53149400000E+008, +2.53405088331E+001, +0.00000000000E+000
+7.54649100000E+008, +1.89256554320E+001, +0.00000000000E+000
+7.56148800000E+008, +1.24954968314E+001, +0.00000000000E+000
+7.57648500000E+008, +6.05887863775E+000, +0.00000000000E+000
+7.59148200000E+008, -3.68775564545E-001, +0.00000000000E+000
+7.60647900000E+008, -6.80264732589E+000, +0.00000000000E+000
+7.62147600000E+008, -1.32301323515E+001, +0.00000000000E+000
+7.63647300000E+008, -1.96751158308E+001, +0.00000000000E+000
+7.65147000000E+008, -2.61110507912E+001, +0.00000000000E+000
+7.66646700000E+008, -3.25506484119E+001, +0.00000000000E+000
+7.68146400000E+008, -3.89930920458E+001, +0.00000000000E+000
+7.69646100000E+008, -4.54442317096E+001, +0.00000000000E+000
+7.71145800000E+008, -5.18969285417E+001, +0.00000000000E+000
+7.72645500000E+008, -5.83434453794E+001, +0.00000000000E+000
+7.74145200000E+008, -6.48004916207E+001, +0.00000000000E+000
+7.75644900000E+008, -7.12514674725E+001, +0.00000000000E+000
+7.77144600000E+008, -7.77080151442E+001, +0.00000000000E+000
+7.78644300000E+008, -8.41600003457E+001, +0.00000000000E+000
+7.80144000000E+008, -9.06105208317E+001, +0.00000000000E+000
+7.81643700000E+008, -9.70582972445E+001, +0.00000000000E+000
+7.83143400000E+008, -1.03509269955E+002, +0.00000000000E+000
+7.84643100000E+008, -1.09962377124E+002, +0.00000000000E+000
+7.86142800000E+008, -1.16205825884E+002, +0.00000000000E+000
+7.87642500000E+008, -1.22843061886E+002, +0.00000000000E+000
+7.89142200000E+008, -1.29288683683E+002, +0.00000000000E+000
+7.90641900000E+008, -1.35748561718E+002, +0.00000000000E+000
+7.92141600000E+008, -1.42209389969E+002, +0.00000000000E+000
+7.93641300000E+008, -1.48665436727E+002, +0.00000000000E+000
+7.95141000000E+008, -1.55118379533E+002, +0.00000000000E+000
+7.96640700000E+008, -1.61591624036E+002, +0.00000000000E+000
+7.98140400000E+008, -1.68052319338E+002, +0.00000000000E+000
+7.99640100000E+008, -1.74525691180E+002, +0.00000000000E+000
+8.01139800000E+008, +1.79013742534E+002, +0.00000000000E+000
+8.02639500000E+008, +1.72555174962E+002, +0.00000000000E+000
+8.04139200000E+008, +1.66091414065E+002, +0.00000000000E+000
+8.05638900000E+008, +1.59630072763E+002, +0.00000000000E+000
+8.07138600000E+008, +1.53160170844E+002, +0.00000000000E+000
+8.08638300000E+008, +1.46701722897E+002, +0.00000000000E+000
+8.10138000000E+008, +1.40218492713E+002, +0.00000000000E+000
+8.11637700000E+008, +1.33752515803E+002, +0.00000000000E+000
+8.13137400000E+008, +1.27271900066E+002, +0.00000000000E+000
+8.14637100000E+008, +1.20794224195E+002, +0.00000000000E+000
+8.16136800000E+008, +1.14304386102E+002, +0.00000000000E+000
+8.17636500000E+008, +1.07810442790E+002, +0.00000000000E+000
+8.19136200000E+008, +1.01307516588E+002, +0.00000000000E+000
+8.20635900000E+008, +9.48134227657E+001, +0.00000000000E+000
+8.22135600000E+008, +8.83168745379E+001, +0.00000000000E+000
+8.23635300000E+008, +8.18044550371E+001, +0.00000000000E+000
+8.25135000000E+008, +7.52928790976E+001, +0.00000000000E+000
+8.26634700000E+008, +6.87789520178E+001, +0.00000000000E+000
+8.28134400000E+008, +6.22753456097E+001, +0.00000000000E+000
+8.29634100000E+008, +5.57572037029E+001, +0.00000000000E+000
+8.31133800000E+008, +4.92398426678E+001, +0.00000000000E+000
+8.32633500000E+008, +4.27119046838E+001, +0.00000000000E+000
+8.34133200000E+008, +3.61949634903E+001, +0.00000000000E+000
+8.35632900000E+008, +2.96798379124E+001, +0.00000000000E+000
+8.37132600000E+008, +2.31635107630E+001, +0.00000000000E+000
+8.38632300000E+008, +1.66339079183E+001, +0.00000000000E+000
+8.40132000000E+008, +1.01193350376E+001, +0.00000000000E+000
+8.41631700000E+008, +3.59986729192E+000, +0.00000000000E+000
+8.43131400000E+008, -2.91842380971E+000, +0.00000000000E+000
+8.44631100000E+008, -9.44497399788E+000, +0.00000000000E+000
+8.46130800000E+008, -1.57725217928E+001, +0.00000000000E+000
+8.47630500000E+008, -2.24609143610E+001, +0.00000000000E+000
+8.49130200000E+008, -2.89760518266E+001, +0.00000000000E+000
+8.50629900000E+008, -3.54824840298E+001, +0.00000000000E+000
+8.52129600000E+008, -4.19740612612E+001, +0.00000000000E+000
+8.53629300000E+008, -4.84604146432E+001, +0.00000000000E+000
+8.55129000000E+008, -5.49484681187E+001, +0.00000000000E+000
+8.56628700000E+008, -6.14253742918E+001, +0.00000000000E+000
+8.58128400000E+008, -6.78993001630E+001, +0.00000000000E+000
+8.59628100000E+008, -7.43693209872E+001, +0.00000000000E+000
+8.61127800000E+008, -8.08380888414E+001, +0.00000000000E+000
+8.62627500000E+008, -8.73114303538E+001, +0.00000000000E+000
+8.64127200000E+008, -9.37629049335E+001, +0.00000000000E+000
+8.65626900000E+008, -1.00212598092E+002, +0.00000000000E+000
+8.67126600000E+008, -1.06650570095E+002, +0.00000000000E+000
+8.68626300000E+008, -1.13084595841E+002, +0.00000000000E+000
+8.70126000000E+008, -1.19513900790E+002, +0.00000000000E+000
+8.71625700000E+008, -1.25937112037E+002, +0.00000000000E+000
+8.73125400000E+008, -1.32348024315E+002, +0.00000000000E+000
+8.74625100000E+008, -1.38741465625E+002, +0.00000000000E+000
+8.76124800000E+008, -1.45126687498E+002, +0.00000000000E+000
+8.77624500000E+008, -1.51499180093E+002, +0.00000000000E+000
+8.79124200000E+008, -1.57860239492E+002, +0.00000000000E+000
+8.80623900000E+008, -1.64215428404E+002, +0.00000000000E+000
+8.82123600000E+008, -1.70585757880E+002, +0.00000000000E+000
+8.83623300000E+008, -1.76865853705E+002, +0.00000000000E+000
+8.85123000000E+008, +1.76820425022E+002, +0.00000000000E+000
+8.86622700000E+008, +1.70478949292E+002, +0.00000000000E+000
+8.88122400000E+008, +1.64178900726E+002, +0.00000000000E+000
+8.89622100000E+008, +1.57921596924E+002, +0.00000000000E+000
+8.91121800000E+008, +1.51656779871E+002, +0.00000000000E+000
+8.92621500000E+008, +1.45400804482E+002, +0.00000000000E+000
+8.94121200000E+008, +1.39149526312E+002, +0.00000000000E+000
+8.95620900000E+008, +1.32903047030E+002, +0.00000000000E+000
+8.97120600000E+008, +1.26672923489E+002, +0.00000000000E+000
+8.98620300000E+008, +1.20453188919E+002, +0.00000000000E+000
+9.00120000000E+008, +1.14252440424E+002, +0.00000000000E+000
+9.01619700000E+008, +1.08060856961E+002, +0.00000000000E+000
+9.03119400000E+008, +1.01860176414E+002, +0.00000000000E+000
+9.04619100000E+008, +9.56819680720E+001, +0.00000000000E+000
+9.06118800000E+008, +8.95012042379E+001, +0.00000000000E+000
+9.07618500000E+008, +8.33429760133E+001, +0.00000000000E+000
+9.09118200000E+008, +7.71833716294E+001, +0.00000000000E+000
+9.10617900000E+008, +7.10260286641E+001, +0.00000000000E+000
+9.12117600000E+008, +6.48707152250E+001, +0.00000000000E+000
+9.13617300000E+008, +5.87238785757E+001, +0.00000000000E+000
+9.15117000000E+008, +5.25809882297E+001, +0.00000000000E+000
+9.16616700000E+008, +4.64456669831E+001, +0.00000000000E+000
+9.18116400000E+008, +4.02988967635E+001, +0.00000000000E+000
+9.19616100000E+008, +3.41683386697E+001, +0.00000000000E+000
+9.21115800000E+008, +2.80264441016E+001, +0.00000000000E+000
+9.22615500000E+008, +2.18818059100E+001, +0.00000000000E+000
+9.24115200000E+008, +1.57410569806E+001, +0.00000000000E+000
+9.25614900000E+008, +9.60068160411E+000, +0.00000000000E+000
+9.27114600000E+008, +3.45338873302E+000, +0.00000000000E+000
+9.28614300000E+008, -2.69931016046E+000, +0.00000000000E+000
+9.30114000000E+008, -8.84068977889E+000, +0.00000000000E+000
+9.31613700000E+008, -1.48567227740E+001, +0.00000000000E+000
+9.33113400000E+008, -2.11685322039E+001, +0.00000000000E+000
+9.34613100000E+008, -2.73401327887E+001, +0.00000000000E+000
+9.36112800000E+008, -3.35063103938E+001, +0.00000000000E+000
+9.37612500000E+008, -3.96838955432E+001, +0.00000000000E+000
+9.39112200000E+008, -4.58620225383E+001, +0.00000000000E+000
+9.40611900000E+008, -5.20529907696E+001, +0.00000000000E+000
+9.42111600000E+008, -5.82505443215E+001, +0.00000000000E+000
+9.43611300000E+008, -6.44415526485E+001, +0.00000000000E+000
+9.45111000000E+008, -7.06505110971E+001, +0.00000000000E+000
+9.46610700000E+008, -7.68546750332E+001, +0.00000000000E+000
+9.48110400000E+008, -8.30716440191E+001, +0.00000000000E+000
+9.49610100000E+008, -8.93024062542E+001, +0.00000000000E+000
+9.51109800000E+008, -9.55431437350E+001, +0.00000000000E+000
+9.52609500000E+008, -1.01789956080E+002, +0.00000000000E+000
+9.54109200000E+008, -1.08045025835E+002, +0.00000000000E+000
+9.55608900000E+008, -1.14313276272E+002, +0.00000000000E+000
+9.57108600000E+008, -1.20574429731E+002, +0.00000000000E+000
+9.58608300000E+008, -1.26842316294E+002, +0.00000000000E+000
+9.60108000000E+008, -1.33120341273E+002, +0.00000000000E+000
+9.61607700000E+008, -1.39405927601E+002, +0.00000000000E+000
+9.63107400000E+008, -1.45693637781E+002, +0.00000000000E+000
+9.64607100000E+008, -1.51980791585E+002, +0.00000000000E+000
+9.66106800000E+008, -1.58273156473E+002, +0.00000000000E+000
+9.67606500000E+008, -1.64573268583E+002, +0.00000000000E+000
+9.69106200000E+008, -1.70880755247E+002, +0.00000000000E+000
+9.70605900000E+008, -1.77183280250E+002, +0.00000000000E+000
+9.72105600000E+008, +1.76511182129E+002, +0.00000000000E+000
+9.73605300000E+008, +1.70195797128E+002, +0.00000000000E+000
+9.75105000000E+008, +1.63883272511E+002, +0.00000000000E+000
+9.76604700000E+008, +1.57562281525E+002, +0.00000000000E+000
+9.78104400000E+008, +1.51249487499E+002, +0.00000000000E+000
+9.79604100000E+008, +1.44925023018E+002, +0.00000000000E+000
+9.81103800000E+008, +1.38610150090E+002, +0.00000000000E+000
+9.82603500000E+008, +1.32300257164E+002, +0.00000000000E+000
+9.84103200000E+008, +1.25974190406E+002, +0.00000000000E+000
+9.85602900000E+008, +1.19660883084E+002, +0.00000000000E+000
+9.87102600000E+008, +1.13365939177E+002, +0.00000000000E+000
+9.88602300000E+008, +1.07056458796E+002, +0.00000000000E+000
+9.90102000000E+008, +1.00739696330E+002, +0.00000000000E+000
+9.91601700000E+008, +9.44450504954E+001, +0.00000000000E+000
+9.93101400000E+008, +8.81292026235E+001, +0.00000000000E+000
+9.94601100000E+008, +8.18443660344E+001, +0.00000000000E+000
+9.96100800000E+008, +7.55533905103E+001, +0.00000000000E+000
+9.97600500000E+008, +6.92730072334E+001, +0.00000000000E+000
+9.99100200000E+008, +6.29802764353E+001, +0.00000000000E+000
+1.00059990000E+009, +5.66842130961E+001, +0.00000000000E+000
+1.00209960000E+009, +5.03895317910E+001, +0.00000000000E+000
+1.00359930000E+009, +4.41204303723E+001, +0.00000000000E+000
+1.00509900000E+009, +3.78258290730E+001, +0.00000000000E+000
+1.00659870000E+009, +3.15409782020E+001, +0.00000000000E+000
+1.00809840000E+009, +2.52548911374E+001, +0.00000000000E+000
+1.00959810000E+009, +1.89706482027E+001, +0.00000000000E+000
+1.01109780000E+009, +1.26959098344E+001, +0.00000000000E+000
+1.01259750000E+009, +6.41272113259E+000, +0.00000000000E+000
+1.01409720000E+009, +1.56112279471E-001, +0.00000000000E+000
+1.01559690000E+009, -5.95939309828E+000, +0.00000000000E+000
+1.01709660000E+009, -1.23866088535E+001, +0.00000000000E+000
+1.01859630000E+009, -1.86565604269E+001, +0.00000000000E+000
+1.02009600000E+009, -2.49401450385E+001, +0.00000000000E+000
+1.02159570000E+009, -3.11957970152E+001, +0.00000000000E+000
+1.02309540000E+009, -3.74553586615E+001, +0.00000000000E+000
+1.02459510000E+009, -4.37410917976E+001, +0.00000000000E+000
+1.02609480000E+009, -5.00026019599E+001, +0.00000000000E+000
+1.02759450000E+009, -5.62685117144E+001, +0.00000000000E+000
+1.02909420000E+009, -6.25368270446E+001, +0.00000000000E+000
+1.03059390000E+009, -6.87926478290E+001, +0.00000000000E+000
+1.03209360000E+009, -7.50796179237E+001, +0.00000000000E+000
+1.03359330000E+009, -8.13332067369E+001, +0.00000000000E+000
+1.03509300000E+009, -8.76079584964E+001, +0.00000000000E+000
+1.03659270000E+009, -9.38683689905E+001, +0.00000000000E+000
+1.03809240000E+009, -1.00120865312E+002, +0.00000000000E+000
+1.03959210000E+009, -1.06363083106E+002, +0.00000000000E+000
+1.04109180000E+009, -1.12625174506E+002, +0.00000000000E+000
+1.04259150000E+009, -1.18851588383E+002, +0.00000000000E+000
+1.04409120000E+009, -1.25087760568E+002, +0.00000000000E+000
+1.04559090000E+009, -1.31311553028E+002, +0.00000000000E+000
+1.04709060000E+009, -1.37530524422E+002, +0.00000000000E+000
+1.04859030000E+009, -1.43712259856E+002, +0.00000000000E+000
+1.05009000000E+009, -1.49881434094E+002, +0.00000000000E+000
+1.05158970000E+009, -1.56044989873E+002, +0.00000000000E+000
+1.05308940000E+009, -1.62210912513E+002, +0.00000000000E+000
+1.05458910000E+009, -1.68316360846E+002, +0.00000000000E+000
+1.05608880000E+009, -1.74432583503E+002, +0.00000000000E+000
+1.05758850000E+009, +1.79530024074E+002, +0.00000000000E+000
+1.05908820000E+009, +1.73514909720E+002, +0.00000000000E+000
+1.06058790000E+009, +1.67591190003E+002, +0.00000000000E+000
+1.06208760000E+009, +1.61654982839E+002, +0.00000000000E+000
+1.06358730000E+009, +1.55825606690E+002, +0.00000000000E+000
+1.06508700000E+009, +1.50036495181E+002, +0.00000000000E+000
+1.06658670000E+009, +1.44290181232E+002, +0.00000000000E+000
+1.06808640000E+009, +1.38717783603E+002, +0.00000000000E+000
+1.06958610000E+009, +1.33162702616E+002, +0.00000000000E+000
+1.07108580000E+009, +1.27743282476E+002, +0.00000000000E+000
+1.07258550000E+009, +1.22474154172E+002, +0.00000000000E+000
+1.07408520000E+009, +1.17309902268E+002, +0.00000000000E+000
+1.07558490000E+009, +1.12359062295E+002, +0.00000000000E+000
+1.07708460000E+009, +1.07593876241E+002, +0.00000000000E+000
+1.07858430000E+009, +1.03013626335E+002, +0.00000000000E+000
+1.08008400000E+009, +9.86374089589E+001, +0.00000000000E+000
+1.08158370000E+009, +9.45299268991E+001, +0.00000000000E+000
+1.08308340000E+009, +9.07713363020E+001, +0.00000000000E+000
+1.08458310000E+009, +8.72508999317E+001, +0.00000000000E+000
+1.08608280000E+009, +8.40778837158E+001, +0.00000000000E+000
+1.08758250000E+009, +8.12430897750E+001, +0.00000000000E+000
+1.08908220000E+009, +7.87059526192E+001, +0.00000000000E+000
+1.09058190000E+009, +7.64464934726E+001, +0.00000000000E+000
+1.09208160000E+009, +7.45330372282E+001, +0.00000000000E+000
+1.09358130000E+009, +7.27578766432E+001, +0.00000000000E+000
+1.09508100000E+009, +7.10942383490E+001, +0.00000000000E+000
+1.09658070000E+009, +6.93388743388E+001, +0.00000000000E+000
+1.09808040000E+009, +6.76482559014E+001, +0.00000000000E+000
+1.09958010000E+009, +6.56506355729E+001, +0.00000000000E+000
+1.10107980000E+009, +6.34967069850E+001, +0.00000000000E+000
+1.10257950000E+009, +6.09671417916E+001, +0.00000000000E+000
+1.10407920000E+009, +5.81277061644E+001, +0.00000000000E+000
+1.10557890000E+009, +5.50008848091E+001, +0.00000000000E+000
+1.10707860000E+009, +5.14646478271E+001, +0.00000000000E+000
+1.10857830000E+009, +4.76063177907E+001, +0.00000000000E+000
+1.11007800000E+009, +4.34405442019E+001, +0.00000000000E+000
+1.11157770000E+009, +3.88850703359E+001, +0.00000000000E+000
+1.11307740000E+009, +3.42131039525E+001, +0.00000000000E+000
+1.11457710000E+009, +2.92792983014E+001, +0.00000000000E+000
+1.11607680000E+009, +2.40459538804E+001, +0.00000000000E+000
+1.11757650000E+009, +1.86937943364E+001, +0.00000000000E+000
+1.11907620000E+009, +1.31181485555E+001, +0.00000000000E+000
+1.12057590000E+009, +7.48278798691E+000, +0.00000000000E+000
+1.12207560000E+009, +1.59832886048E+000, +0.00000000000E+000
+1.12357530000E+009, -4.35826266422E+000, +0.00000000000E+000
+1.12507500000E+009, -1.04830050417E+001, +0.00000000000E+000
+1.12657470000E+009, -1.66282701292E+001, +0.00000000000E+000
+1.12807440000E+009, -2.29512408214E+001, +0.00000000000E+000
+1.12957410000E+009, -2.93138950003E+001, +0.00000000000E+000
+1.13107380000E+009, -3.57770613618E+001, +0.00000000000E+000
+1.13257350000E+009, -4.23081040982E+001, +0.00000000000E+000
+1.13407320000E+009, -4.89000375790E+001, +0.00000000000E+000
+1.13557290000E+009, -5.55728714142E+001, +0.00000000000E+000
+1.13707260000E+009, -6.22914453528E+001, +0.00000000000E+000
+1.13857230000E+009, -6.90620608111E+001, +0.00000000000E+000
+1.14007200000E+009, -7.59000271990E+001, +0.00000000000E+000
+1.14157170000E+009, -8.27400725145E+001, +0.00000000000E+000
+1.14307140000E+009, -8.95101199531E+001, +0.00000000000E+000
+1.14457110000E+009, -9.66269488619E+001, +0.00000000000E+000
+1.14607080000E+009, -1.03639483098E+002, +0.00000000000E+000
+1.14757050000E+009, -1.10692191473E+002, +0.00000000000E+000
+1.14907020000E+009, -1.17764734001E+002, +0.00000000000E+000
+1.15056990000E+009, -1.24838400177E+002, +0.00000000000E+000
+1.15206960000E+009, -1.31981796835E+002, +0.00000000000E+000
+1.15356930000E+009, -1.39123280158E+002, +0.00000000000E+000
+1.15506900000E+009, -1.46335149530E+002, +0.00000000000E+000
+1.15656870000E+009, -1.53525598857E+002, +0.00000000000E+000
+1.15806840000E+009, -1.60787800215E+002, +0.00000000000E+000
+1.15956810000E+009, -1.68064450530E+002, +0.00000000000E+000
+1.16106780000E+009, -1.75336983674E+002, +0.00000000000E+000
+1.16256750000E+009, +1.77322478599E+002, +0.00000000000E+000
+1.16406720000E+009, +1.69961466919E+002, +0.00000000000E+000
+1.16556690000E+009, +1.62577078634E+002, +0.00000000000E+000
+1.16706660000E+009, +1.55171843890E+002, +0.00000000000E+000
+1.16856630000E+009, +1.47740771258E+002, +0.00000000000E+000
+1.17006600000E+009, +1.40282643774E+002, +0.00000000000E+000
+1.17156570000E+009, +1.32810970792E+002, +0.00000000000E+000
+1.17306540000E+009, +1.25291801225E+002, +0.00000000000E+000
+1.17456510000E+009, +1.17757804344E+002, +0.00000000000E+000
+1.17606480000E+009, +1.10220813040E+002, +0.00000000000E+000
+1.17756450000E+009, +1.02641168555E+002, +0.00000000000E+000
+1.17906420000E+009, +9.50520387041E+001, +0.00000000000E+000
+1.18056390000E+009, +8.73940255706E+001, +0.00000000000E+000
+1.18206360000E+009, +7.97516929859E+001, +0.00000000000E+000
+1.18356330000E+009, +7.20921387871E+001, +0.00000000000E+000
+1.18506300000E+009, +6.43951396444E+001, +0.00000000000E+000
+1.18656270000E+009, +5.66625394135E+001, +0.00000000000E+000
+1.18806240000E+009, +4.89176592973E+001, +0.00000000000E+000
+1.18956210000E+009, +4.11694147381E+001, +0.00000000000E+000
+1.19106180000E+009, +3.33854568078E+001, +0.00000000000E+000
+1.19256150000E+009, +2.55726425765E+001, +0.00000000000E+000
+1.19406120000E+009, +1.77350388288E+001, +0.00000000000E+000
+1.19556090000E+009, +9.87607811317E+000, +0.00000000000E+000
+1.19706060000E+009, +1.98655777667E+000, +0.00000000000E+000
+1.19856030000E+009, -5.88850619005E+000, +0.00000000000E+000
+1.20006000000E+009, -1.38046249007E+001, +0.00000000000E+000
+1.20155970000E+009, -2.17119618497E+001, +0.00000000000E+000
+1.20305940000E+009, -2.96765719152E+001, +0.00000000000E+000
+1.20455910000E+009, -3.76214661761E+001, +0.00000000000E+000
+1.20605880000E+009, -4.56005226632E+001, +0.00000000000E+000
+1.20755850000E+009, -5.35906169431E+001, +0.00000000000E+000
+1.20905820000E+009, -6.15770356391E+001, +0.00000000000E+000
+1.21055790000E+009, -6.95864644962E+001, +0.00000000000E+000
+1.21205760000E+009, -7.76014525365E+001, +0.00000000000E+000
+1.21355730000E+009, -8.56115423397E+001, +0.00000000000E+000
+1.21505700000E+009, -9.36224388262E+001, +0.00000000000E+000
+1.21655670000E+009, -1.01625841693E+002, +0.00000000000E+000
+1.21805640000E+009, -1.09618646347E+002, +0.00000000000E+000
+1.21955610000E+009, -1.17617105335E+002, +0.00000000000E+000
+1.22105580000E+009, -1.25562529180E+002, +0.00000000000E+000
+1.22255550000E+009, -1.33526682682E+002, +0.00000000000E+000
+1.22405520000E+009, -1.41445315307E+002, +0.00000000000E+000
+1.22555490000E+009, -1.49358277439E+002, +0.00000000000E+000
+1.22705460000E+009, -1.57218620275E+002, +0.00000000000E+000
+1.22855430000E+009, -1.65064087371E+002, +0.00000000000E+000
+1.23005400000E+009, -1.72891100350E+002, +0.00000000000E+000
+1.23155370000E+009, +1.79268262295E+002, +0.00000000000E+000
+1.23305340000E+009, +1.71499457677E+002, +0.00000000000E+000
+1.23455310000E+009, +1.63693754049E+002, +0.00000000000E+000
+1.23605280000E+009, +1.55907916091E+002, +0.00000000000E+000
+1.23755250000E+009, +1.48138855813E+002, +0.00000000000E+000
+1.23905220000E+009, +1.40351787185E+002, +0.00000000000E+000
+1.24055190000E+009, +1.32558529265E+002, +0.00000000000E+000
+1.24205160000E+009, +1.24768891435E+002, +0.00000000000E+000
+1.24355130000E+009, +1.16961372307E+002, +0.00000000000E+000
+1.24505100000E+009, +1.09128978826E+002, +0.00000000000E+000
+1.24655070000E+009, +1.01236231283E+002, +0.00000000000E+000
+1.24805040000E+009, +9.32798347588E+001, +0.00000000000E+000
+1.24955010000E+009, +8.52966880086E+001, +0.00000000000E+000
+1.25104980000E+009, +7.72646538207E+001, +0.00000000000E+000
+1.25254950000E+009, +6.91667356983E+001, +0.00000000000E+000
+1.25404920000E+009, +6.09216684804E+001, +0.00000000000E+000
+1.25554890000E+009, +5.26537724271E+001, +0.00000000000E+000
+1.25704860000E+009, +4.42831356661E+001, +0.00000000000E+000
